connection_name,field_type,project,model,explore,view,view_label,name,hidden,label,label_short,description,sql,ftype,value_format,source
test,measures,nfl_stats,nfl_1,agg_play,play,Play,play.sfty_perc,False,Play Sfty Perc,Sfty Perc,None,"1.0*${sfty_count}/nullif(${count},0) ",number,"#,##0.0000",play.view.lkml
test,measures,nfl_stats,nfl_1,agg_play,play,Play,play.sum_penalty_yds,False,Play Sum Penalty Yds,Sum Penalty Yds,None,${penalty_yds} ,sum,None,play.view.lkml
test,measures,nfl_stats,nfl_1,agg_play,play,Play,play.td_perc,False,Play Td Perc,Td Perc,None,"1.0*${touchdown_count}/nullif(${count},0) ",number,"#,##0.0000",play.view.lkml
test,measures,nfl_stats,nfl_1,agg_play,play,Play,play.touchdown_count,False,Play Touchdown Count,Touchdown Count,None,None,count,None,play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_ast,False,Agg Play Defense Ast,Defense Ast,None,${TABLE}.defense_ast ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_ffum,False,Agg Play Defense Ffum,Defense Ffum,None,${TABLE}.defense_ffum ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_fgblk,False,Agg Play Defense Fgblk,Defense Fgblk,None,${TABLE}.defense_fgblk ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_frec,False,Agg Play Defense Frec,Defense Frec,None,${TABLE}.defense_frec ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_frec_tds,False,Agg Play Defense Frec Tds,Defense Frec Tds,None,${TABLE}.defense_frec_tds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_frec_yds,False,Agg Play Defense Frec Yds,Defense Frec Yds,None,${TABLE}.defense_frec_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_int,False,Agg Play Defense Int,Defense Int,None,${TABLE}.defense_int ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_int_tds,False,Agg Play Defense Int Tds,Defense Int Tds,None,${TABLE}.defense_int_tds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_int_yds,False,Agg Play Defense Int Yds,Defense Int Yds,None,${TABLE}.defense_int_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_misc_tds,False,Agg Play Defense Misc Tds,Defense Misc Tds,None,${TABLE}.defense_misc_tds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_misc_yds,False,Agg Play Defense Misc Yds,Defense Misc Yds,None,${TABLE}.defense_misc_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_pass_def,False,Agg Play Defense Pass Def,Defense Pass Def,None,${TABLE}.defense_pass_def ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_puntblk,False,Agg Play Defense Puntblk,Defense Puntblk,None,${TABLE}.defense_puntblk ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_qbhit,False,Agg Play Defense Qbhit,Defense Qbhit,None,${TABLE}.defense_qbhit ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_safe,False,Agg Play Defense Safe,Defense Safe,None,${TABLE}.defense_safe ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_sk,False,Agg Play Defense Sk,Defense Sk,None,${TABLE}.defense_sk ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_sk_yds,False,Agg Play Defense Sk Yds,Defense Sk Yds,None,${TABLE}.defense_sk_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_tkl,False,Agg Play Defense Tkl,Defense Tkl,None,${TABLE}.defense_tkl ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_tkl_loss,False,Agg Play Defense Tkl Loss,Defense Tkl Loss,None,${TABLE}.defense_tkl_loss ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_tkl_loss_yds,False,Agg Play Defense Tkl Loss Yds,Defense Tkl Loss Yds,None,${TABLE}.defense_tkl_loss_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_tkl_primary,False,Agg Play Defense Tkl Primary,Defense Tkl Primary,None,${TABLE}.defense_tkl_primary ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.defense_xpblk,False,Agg Play Defense Xpblk,Defense Xpblk,None,${TABLE}.defense_xpblk ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.drive_id,False,Agg Play Drive ID,Drive ID,None,${TABLE}.drive_id ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.fumbles_forced,False,Agg Play Fumbles Forced,Fumbles Forced,None,${TABLE}.fumbles_forced ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.fumbles_lost,False,Agg Play Fumbles Lost,Fumbles Lost,None,${TABLE}.fumbles_lost ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.fumbles_notforced,False,Agg Play Fumbles Notforced,Fumbles Notforced,None,${TABLE}.fumbles_notforced ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.fumbles_oob,False,Agg Play Fumbles Oob,Fumbles Oob,None,${TABLE}.fumbles_oob ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.fumbles_rec,False,Agg Play Fumbles Rec,Fumbles Rec,None,${TABLE}.fumbles_rec ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.fumbles_rec_tds,False,Agg Play Fumbles Rec Tds,Fumbles Rec Tds,None,${TABLE}.fumbles_rec_tds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.fumbles_rec_yds,False,Agg Play Fumbles Rec Yds,Fumbles Rec Yds,None,${TABLE}.fumbles_rec_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.fumbles_tot,False,Agg Play Fumbles Tot,Fumbles Tot,None,${TABLE}.fumbles_tot ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.gsis_id,False,Agg Play Gsis ID,Gsis ID,None,${TABLE}.gsis_id ,string,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_all_yds,False,Agg Play Kicking All Yds,Kicking All Yds,None,${TABLE}.kicking_all_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_downed,False,Agg Play Kicking Downed,Kicking Downed,None,${TABLE}.kicking_downed ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_fga,False,Agg Play Kicking Fga,Kicking Fga,None,${TABLE}.kicking_fga ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_fgb,False,Agg Play Kicking Fgb,Kicking Fgb,None,${TABLE}.kicking_fgb ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_fgm,False,Agg Play Kicking Fgm,Kicking Fgm,None,${TABLE}.kicking_fgm ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_fgm_yds,False,Agg Play Kicking Fgm Yds,Kicking Fgm Yds,None,${TABLE}.kicking_fgm_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_fgmissed,False,Agg Play Kicking Fgmissed,Kicking Fgmissed,None,${TABLE}.kicking_fgmissed ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_fgmissed_yds,False,Agg Play Kicking Fgmissed Yds,Kicking Fgmissed Yds,None,${TABLE}.kicking_fgmissed_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_i20,False,Agg Play Kicking I20,Kicking I20,None,${TABLE}.kicking_i20 ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_rec,False,Agg Play Kicking Rec,Kicking Rec,None,${TABLE}.kicking_rec ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_rec_tds,False,Agg Play Kicking Rec Tds,Kicking Rec Tds,None,${TABLE}.kicking_rec_tds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_tot,False,Agg Play Kicking Tot,Kicking Tot,None,${TABLE}.kicking_tot ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_touchback,False,Agg Play Kicking Touchback,Kicking Touchback,None,${TABLE}.kicking_touchback ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_xpa,False,Agg Play Kicking Xpa,Kicking Xpa,None,${TABLE}.kicking_xpa ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_xpb,False,Agg Play Kicking Xpb,Kicking Xpb,None,${TABLE}.kicking_xpb ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_xpmade,False,Agg Play Kicking Xpmade,Kicking Xpmade,None,${TABLE}.kicking_xpmade ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_xpmissed,False,Agg Play Kicking Xpmissed,Kicking Xpmissed,None,${TABLE}.kicking_xpmissed ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kicking_yds,False,Agg Play Kicking Yds,Kicking Yds,None,${TABLE}.kicking_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kickret_fair,False,Agg Play Kickret Fair,Kickret Fair,None,${TABLE}.kickret_fair ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kickret_oob,False,Agg Play Kickret Oob,Kickret Oob,None,${TABLE}.kickret_oob ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kickret_ret,False,Agg Play Kickret Ret,Kickret Ret,None,${TABLE}.kickret_ret ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kickret_tds,False,Agg Play Kickret Tds,Kickret Tds,None,${TABLE}.kickret_tds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kickret_touchback,False,Agg Play Kickret Touchback,Kickret Touchback,None,${TABLE}.kickret_touchback ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.kickret_yds,False,Agg Play Kickret Yds,Kickret Yds,None,${TABLE}.kickret_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_att,False,Agg Play Passing Att,Passing Att,None,${TABLE}.passing_att ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_cmp,False,Agg Play Passing Cmp,Passing Cmp,None,${TABLE}.passing_cmp ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_cmp_air_yds,False,Agg Play Passing Cmp Air Yds,Passing Cmp Air Yds,None,${TABLE}.passing_cmp_air_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_incmp,False,Agg Play Passing Incmp,Passing Incmp,None,${TABLE}.passing_incmp ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_incmp_air_yds,False,Agg Play Passing Incmp Air Yds,Passing Incmp Air Yds,None,${TABLE}.passing_incmp_air_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_int,False,Agg Play Passing Int,Passing Int,None,${TABLE}.passing_int ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_sk,False,Agg Play Passing Sk,Passing Sk,None,${TABLE}.passing_sk ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_sk_yds,False,Agg Play Passing Sk Yds,Passing Sk Yds,None,${TABLE}.passing_sk_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_tds,False,Agg Play Passing Tds,Passing Tds,None,${TABLE}.passing_tds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_twopta,False,Agg Play Passing Twopta,Passing Twopta,None,${TABLE}.passing_twopta ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_twoptm,False,Agg Play Passing Twoptm,Passing Twoptm,None,${TABLE}.passing_twoptm ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_twoptmissed,False,Agg Play Passing Twoptmissed,Passing Twoptmissed,None,${TABLE}.passing_twoptmissed ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.passing_yds,False,Agg Play Passing Yds,Passing Yds,None,${TABLE}.passing_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.play_id,False,Agg Play Play ID,Play ID,None,${TABLE}.play_id ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.punting_blk,False,Agg Play Punting Blk,Punting Blk,None,${TABLE}.punting_blk ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.punting_i20,False,Agg Play Punting I20,Punting I20,None,${TABLE}.punting_i20 ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.punting_tot,False,Agg Play Punting Tot,Punting Tot,None,${TABLE}.punting_tot ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.punting_touchback,False,Agg Play Punting Touchback,Punting Touchback,None,${TABLE}.punting_touchback ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.punting_yds,False,Agg Play Punting Yds,Punting Yds,None,${TABLE}.punting_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.puntret_downed,False,Agg Play Puntret Downed,Puntret Downed,None,${TABLE}.puntret_downed ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.puntret_fair,False,Agg Play Puntret Fair,Puntret Fair,None,${TABLE}.puntret_fair ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.puntret_oob,False,Agg Play Puntret Oob,Puntret Oob,None,${TABLE}.puntret_oob ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.puntret_tds,False,Agg Play Puntret Tds,Puntret Tds,None,${TABLE}.puntret_tds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.puntret_tot,False,Agg Play Puntret Tot,Puntret Tot,None,${TABLE}.puntret_tot ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.puntret_touchback,False,Agg Play Puntret Touchback,Puntret Touchback,None,${TABLE}.puntret_touchback ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.puntret_yds,False,Agg Play Puntret Yds,Puntret Yds,None,${TABLE}.puntret_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.receiving_rec,False,Agg Play Receiving Rec,Receiving Rec,None,${TABLE}.receiving_rec ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.receiving_tar,False,Agg Play Receiving Tar,Receiving Tar,None,${TABLE}.receiving_tar ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.receiving_tds,False,Agg Play Receiving Tds,Receiving Tds,None,${TABLE}.receiving_tds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.receiving_twopta,False,Agg Play Receiving Twopta,Receiving Twopta,None,${TABLE}.receiving_twopta ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.receiving_twoptm,False,Agg Play Receiving Twoptm,Receiving Twoptm,None,${TABLE}.receiving_twoptm ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.receiving_twoptmissed,False,Agg Play Receiving Twoptmissed,Receiving Twoptmissed,None,${TABLE}.receiving_twoptmissed ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.receiving_yac_yds,False,Agg Play Receiving Yac Yds,Receiving Yac Yds,None,${TABLE}.receiving_yac_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.receiving_yds,False,Agg Play Receiving Yds,Receiving Yds,None,${TABLE}.receiving_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.rushing_att,False,Agg Play Rushing Att,Rushing Att,None,${TABLE}.rushing_att ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.rushing_loss,False,Agg Play Rushing Loss,Rushing Loss,None,${TABLE}.rushing_loss ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.rushing_loss_yds,False,Agg Play Rushing Loss Yds,Rushing Loss Yds,None,${TABLE}.rushing_loss_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.rushing_tds,False,Agg Play Rushing Tds,Rushing Tds,None,${TABLE}.rushing_tds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.rushing_twopta,False,Agg Play Rushing Twopta,Rushing Twopta,None,${TABLE}.rushing_twopta ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.rushing_twoptm,False,Agg Play Rushing Twoptm,Rushing Twoptm,None,${TABLE}.rushing_twoptm ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.rushing_twoptmissed,False,Agg Play Rushing Twoptmissed,Rushing Twoptmissed,None,${TABLE}.rushing_twoptmissed ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,agg_play,Agg Play,agg_play.rushing_yds,False,Agg Play Rushing Yds,Rushing Yds,None,${TABLE}.rushing_yds ,number,None,agg_play.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.compound_primary_key,True,Drive Compound Primary Key,Compound Primary Key,None,${drive_id}||'-'||${gsis_id} ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.drive_id,False,Drive Drive ID,Drive ID,None,${TABLE}.drive_id ,number,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.end_field,False,Drive End Field,End Field,None,${TABLE}.end_field ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.end_time,False,Drive End Time,End Time,None,${TABLE}.end_time ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.first_downs,False,Drive First Downs,First Downs,None,${TABLE}.first_downs ,number,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.gsis_id,False,Drive Gsis ID,Gsis ID,None,${TABLE}.gsis_id ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.is_fg_drive,False,Drive Is Fg Drive (Yes / No),Is Fg Drive (Yes / No),None,${result}  = 'Field Goal',yesno,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.is_safety_drive,False,Drive Is Safety Drive (Yes / No),Is Safety Drive (Yes / No),None,${result}  = 'Safety',yesno,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.is_td_drive,False,Drive Is Td Drive (Yes / No),Is Td Drive (Yes / No),None,${result}  = 'Touchdown',yesno,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.penalty_yards,False,Drive Penalty Yards,Penalty Yards,None,${TABLE}.penalty_yards ,number,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.play_count,False,Drive Play Count,Play Count,None,${TABLE}.play_count ,number,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.pos_team,False,Drive Pos Team,Pos Team,None,${TABLE}.pos_team ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.pos_time,False,Drive Pos Time,Pos Time,None,${TABLE}.pos_time ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.result,False,Drive Result,Result,None,${TABLE}.result ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.start_field,False,Drive Start Field,Start Field,None,${TABLE}.start_field ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.start_time,False,Drive Start Time,Start Time,None,${TABLE}.start_time ,string,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.time_inserted_date,False,Drive Time Inserted Date,Time Inserted Date,None,${TABLE}.time_inserted ,date_date,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.time_inserted_month,False,Drive Time Inserted Month,Time Inserted Month,None,${TABLE}.time_inserted ,date_month,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.time_inserted_time,False,Drive Time Inserted Time,Time Inserted Time,None,${TABLE}.time_inserted ,date_time,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.time_inserted_week,False,Drive Time Inserted Week,Time Inserted Week,None,${TABLE}.time_inserted ,date_week,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.time_updated_date,False,Drive Time Updated Date,Time Updated Date,None,${TABLE}.time_updated ,date_date,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.time_updated_month,False,Drive Time Updated Month,Time Updated Month,None,${TABLE}.time_updated ,date_month,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.time_updated_time,False,Drive Time Updated Time,Time Updated Time,None,${TABLE}.time_updated ,date_time,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.time_updated_week,False,Drive Time Updated Week,Time Updated Week,None,${TABLE}.time_updated ,date_week,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,drive,Drive,drive.yards_gained,False,Drive Yards Gained,Yards Gained,None,${TABLE}.yards_gained ,number,None,drive.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.away_score,False,Game Away Score,Away Score,None,${TABLE}.away_score ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.away_score_q1,False,Game Away Score Q1,Away Score Q1,None,${TABLE}.away_score_q1 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.away_score_q2,False,Game Away Score Q2,Away Score Q2,None,${TABLE}.away_score_q2 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.away_score_q3,False,Game Away Score Q3,Away Score Q3,None,${TABLE}.away_score_q3 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.away_score_q4,False,Game Away Score Q4,Away Score Q4,None,${TABLE}.away_score_q4 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.away_score_q5,False,Game Away Score Q5,Away Score Q5,None,${TABLE}.away_score_q5 ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.away_team,False,Game Away Team,Away Team,None,${TABLE}.away_team ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.away_turnovers,False,Game Away Turnovers,Away Turnovers,None,${TABLE}.away_turnovers ,number,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.day_of_week,False,Game Day of Week,Day of Week,None,${TABLE}.day_of_week ,string,None,game.view.lkml
test,dimensions,nfl_stats,nfl_1,agg_play,game,Game,game.finished,False,Game Finished (Yes / No),Finished (Yes / No),None,${TABLE}.finished ,yesno,None,game.view.lkml
